ParticipantID,Mode,First,illum_order,Illuminant,Lightness,Rep,RGB_1,RGB_2,RGB_3,Lab Grid_1,Lab Grid_2,Lab Grid_3,Idx_1,Idx_2,XYZ_1,XYZ_2,XYZ_3,xyY_1,xyY_2,xyY_3,uvY_1,uvY_2,uvY_3,WhiteXYZ_1_1,WhiteXYZ_1_2,WhiteXYZ_1_3,CI_1,delta_uv_1,recenter_uv_1,recenter_uv_2,CI_1_recenter,delta_uv_1_recenter,WhiteXYZ_2_1,WhiteXYZ_2_2,WhiteXYZ_2_3,CI_2,delta_uv_2,recenter_uv_2_1,recenter_uv_2_2,CI_2_recenter,delta_uv_2_recenter
1,Flat,0,y g r b,r,L40,1,0.0878058522939682,0.108139865100384,0.08179821819067,40,-8,6,4,7,5.6453857421875,5.1065731048584,6.77575540542603,0.322083396663734,0.291342786133008,5.1065731048584,0.220154705066791,0.448070571449487,5.1065731048584,7.67400105794271,8.07450580596924,8.62757778167725,0.561008274555206,0.00218175421468914,0.219554454088211,0.446355938911438,0.577560901641846,0.000606217188760638,17.291194068061,17.925103187561,21.0538358688354,0.455607086420059,0.00777296116575599,0.220212116837502,0.455031961202621,0.359916687011719,0.01236966
1,Flat,0,y g r b,r,L40,2,0.0812793299555779,0.112166441977024,0.0816782340407372,40,-10,6,4,6,5.50148773193359,5.1065731048584,6.77575635910034,0.31647178924739,0.293754418107034,5.1065731048584,0.214844474655515,0.448700043749764,5.1065731048584,7.67400105794271,8.07450580596924,8.62757778167725,0.488723158836365,-0.00142332445830107,0.214258432388306,0.446982473134995,0.505486488342285,-0.00299004698172212,17.291194068061,17.925103187561,21.0538358688354,0.383321970701218,0.00416787154972553,0.214824467897415,0.455679506063461,0.286454528570175,0.008717841
1,Flat,0,y g r b,r,L40,3,0.0748646706342697,0.116123996675014,0.0815602838993073,40,-12,6,4,5,5.36005544662476,5.10657262802124,6.77575492858887,0.310865119143865,0.296163971480229,5.10657262802124,0.209610706492172,0.449320476380722,5.10657262802124,7.67400105794271,8.07450580596924,8.62757778167725,0.4174784719944,-0.00497648352757096,0.209038779139519,0.447599947452545,0.434451788663864,-0.00653447210788727,17.291194068061,17.925103187561,21.0538358688354,0.312077313661575,0.00061471265507862,0.209514111280441,0.456317782402039,0.214045956730843,0.005118397
1,Flat,0,y g r b,r,L55,1,0.190934792160988,0.237573489546776,0.197687476873398,55,-8,4,6,10,11.7572612762451,10.4073600769043,15.1521558761597,0.315066362885453,0.27889225301938,10.4073600769043,0.220458159572151,0.439079445286126,10.4073600769043,16.1812604268392,16.4561004638672,18.6904455820719,0.557890713214874,-0.00306578841991723,0.215857952833176,0.443731606006622,0.43841290473938,-0.00350264296866953,17.291194068061,17.925103187561,21.0538358688354,0.583718538284302,0.00212160288356245,0.220454722642899,0.446431159973145,0.481895714998245,0.006927595
1,Flat,0,y g r b,r,L55,2,0.201259925961494,0.23047237098217,0.197886437177658,55,-6,4,6,11,11.9955472946167,10.40735912323,15.1521549224854,0.319412267388155,0.277122676725682,10.40735912323,0.224675267852606,0.438589529743547,10.40735912323,16.1812604268392,16.4561004638672,18.6904455820719,0.615157663822174,-0.000196275985217653,0.220148339867592,0.443223088979721,0.496814638376236,-0.000589874980505556,17.291194068061,17.925103187561,21.0538358688354,0.640985488891602,0.00499110715463758,0.224738135933876,0.44592610001564,0.540166139602661,0.009837341
1,Flat,0,y g r b,r,L55,3,0.166161209344864,0.257190048694611,0.185662895441055,55,-14,6,5,7,11.0613708496094,10.40735912323,14.3972940444946,0.308408058954721,0.290173204540323,10.40735912323,0.21032856929966,0.445258658692523,10.40735912323,16.1812604268392,16.4561004638672,18.6904455820719,0.351077526807785,-0.00668640807271004,0.205529555678368,0.449845880270004,0.230118811130524,-0.00731612276285887,17.291194068061,17.925103187561,21.0538358688354,0.37690532207489,-0.00149903655983508,0.2102080732584,0.452430158853531,0.27617621421814,0.00310054
1,Flat,0,y g r b,r,L70,1,0.336587220430374,0.448550343513489,0.354518204927444,70,-12,6,7,10,20.495719909668,18.4952754974365,26.282169342041,0.31399917544118,0.283351903780315,18.4952754974365,0.217593183176698,0.44179971455735,18.4952754974365,28.018320719401,29.2447032928467,35.8434842427572,0.497721195220947,0.0061224102973938,0.220377534627914,0.452679008245468,0.380433887243271,0.0153444763273001,17.291194068061,17.925103187561,21.0538358688354,0.51175993680954,0.00173372938297689,0.21756274998188,0.449059307575226,0.410889387130737,0.006459021
1,Flat,0,y g r b,r,L70,2,0.328564643859863,0.443481862545013,0.40311861038208,70,-10,0,10,11,20.8404731750488,18.4952754974365,29.7494468688965,0.301663373921631,0.267716916084545,18.4952754974365,0.215117502320422,0.429547795374684,18.4952754974365,28.018320719401,29.2447032928467,35.8434842427572,0.637707054615021,-0.00376393483020365,0.217631280422211,0.441270232200623,0.505507707595825,0.00580492382869124,17.291194068061,17.925103187561,21.0538358688354,0.651745855808258,-0.00815264601260424,0.214947983622551,0.437338143587112,0.541862189769745,-0.003185383
1,Flat,0,y g r b,r,L70,3,0.357354462146759,0.44386813044548,0.307434290647507,70,-12,12,4,10,20.4957160949707,18.4952774047852,23.0953407287598,0.330116383092195,0.297896109258299,18.4952774047852,0.223258254382767,0.453302167599983,18.4952774047852,28.018320719401,29.2447032928467,35.8434842427572,0.40629243850708,0.0179311353713274,0.226343393325806,0.46329328417778,0.30490243434906,0.0267997700721025,17.291194068061,17.925103187561,21.0538358688354,0.420331239700317,0.0135424230247736,0.223399445414543,0.459998160600662,0.329318076372147,0.01802893
1,Flat,0,y g r b,g,L40,1,0.124380134046078,0.0989685133099556,0.137953281402588,40,8,-8,6,6,6.47856044769287,7.50634098052979,8.38131332397461,0.289658331526859,0.335610699606305,7.50634098052979,0.179688464324208,0.468438399601966,7.50634098052979,7.67400105794271,8.07450580596924,8.62757778167725,0.378035575151443,-0.0136335212737322,0.179129436612129,0.466888815164566,0.35978177189827,-0.0151571296155453,17.291194068061,17.925103187561,21.0538358688354,0.52486389875412,-0.00738523481413722,0.179346531629562,0.474802523851395,0.656793653964996,-0.002899187
1,Flat,0,y g r b,g,L40,2,0.102983243763447,0.103990539908409,0.10820646584034,40,2,-2,3,3,6.02210330963135,7.50634050369263,7.01958084106445,0.293074561225291,0.365307158714621,7.50634050369263,0.172459272009222,0.483669972493162,7.50634050369263,7.67400105794271,8.07450580596924,8.62757778167725,0.832224488258362,-0.00720186810940504,0.171848610043526,0.482305198907852,0.818702399730682,-0.00862321816384792,17.291194068061,17.925103187561,21.0538358688354,0.979052722454071,-0.000953604117967188,0.172220394015312,0.489323198795319,1.09484493732452,0.003074887
1,Flat,0,y g r b,g,L40,3,0.115977965295315,0.102058619260788,0.108397349715233,40,4,-2,3,4,6.17178869247437,7.50634145736694,7.01958036422729,0.298187023549261,0.362665303114794,7.50634145736694,0.176556693849412,0.48315221364033,7.50634145736694,7.67400105794271,8.07450580596924,8.62757778167725,0.733612537384033,-0.00483398186042905,0.175938442349434,0.481789201498032,0.720288813114166,-0.00625911960378289,17.291194068061,17.925103187561,21.0538358688354,0.880440890789032,0.00141428201459348,0.176362499594688,0.488794326782227,0.995050609111786,0.005464568
1,Flat,0,y g r b,g,L55,1,0.295582681894302,0.209236040711403,0.269389450550079,55,10,-6,5,7,13.1856231689453,15.2981605529785,15.5293569564819,0.299583782609147,0.347581661230649,15.2981605529785,0.182344696265079,0.476007952626664,15.2981605529785,16.1812604268392,16.4561004638672,18.6904455820719,0.674794852733612,-0.00497060688212514,0.17700432240963,0.480040580034256,0.869033098220825,-0.00556874321773648,17.291194068061,17.925103187561,21.0538358688354,0.61564177274704,7.37812797524384e-06,0.182134509086609,0.481967657804489,0.736812174320221,0.004282218
1,Flat,0,y g r b,g,L55,2,0.226013317704201,0.221709966659546,0.235705479979515,55,2,-2,3,3,12.2094249725342,15.2981605529785,14.1229047775269,0.293280835360297,0.367474907012122,15.2981605529785,0.17193313057416,0.484714590907225,15.2981605529785,16.1812604268392,16.4561004638672,18.6904455820719,1.07001042366028,-0.00551087269559503,0.166427299380302,0.488584339618683,1.26463401317596,-0.00634080404415727,17.291194068061,17.925103187561,21.0538358688354,1.01085734367371,-0.000532887643203139,0.171701818704605,0.490317404270172,1.12549960613251,0.003463338
1,Flat,0,y g r b,g,L55,3,0.237734794616699,0.218887627124786,0.252137243747711,55,4,-4,4,4,12.4487924575806,15.2981615066528,14.8150081634521,0.292486338393758,0.359432712729701,15.2981615066528,0.173886313934792,0.480794990978423,15.2981615066528,16.1812604268392,16.4561004638672,18.6904455820719,0.951126873493195,-0.00710358517244458,0.168415322899818,0.484758406877518,1.1468311548233,-0.00784070231020451,17.291194068061,17.925103187561,21.0538358688354,0.891973793506622,-0.0021256001200527,0.17362667620182,0.486585944890976,1.01090955734253,0.001991017
1,Flat,0,y g r b,g,L70,1,0.514626026153564,0.379291713237762,0.56484842300415,70,14,-14,9,9,23.7809276580811,27.1868896484375,31.3386459350586,0.288931472954704,0.330312937498498,27.1868896484375,0.180981112237323,0.465528746169206,27.1868896484375,28.018320719401,29.2447032928467,35.8434842427572,0.446687459945679,-0.00422383518889546,0.183547049760818,0.475140243768692,0.579376101493835,0.00462115043774247,17.291194068061,17.925103187561,21.0538358688354,0.440008521080017,-0.00867318920791149,0.180621147155762,0.472023278474808,0.574879765510559,-0.004102592
1,Flat,0,y g r b,g,L70,2,0.514626026153564,0.379291713237762,0.56484842300415,70,14,-14,9,9,23.7809276580811,27.1868896484375,31.3386459350586,0.288931472954704,0.330312937498498,27.1868896484375,0.180981112237323,0.465528746169206,27.1868896484375,28.018320719401,29.2447032928467,35.8434842427572,0.446687459945679,-0.00422383518889546,0.183547049760818,0.475140243768692,0.579376101493835,0.00462115043774247,17.291194068061,17.925103187561,21.0538358688354,0.440008521080017,-0.00867318920791149,0.180621147155762,0.472023278474808,0.574879765510559,-0.004102592
1,Flat,0,y g r b,g,L70,3,0.428662061691284,0.398248374462128,0.4438736140728,70,4,-4,4,4,21.9741630554199,27.1868915557861,25.8947486877441,0.292771006232469,0.362222378028514,27.1868915557861,0.173208417383426,0.482168376933013,27.1868915557861,28.018320719401,29.2447032928467,35.8434842427572,0.940168380737305,0.00288616004399955,0.176067277789116,0.49055552482605,1.04257118701935,0.0110206408426166,17.291194068061,17.925103187561,21.0538358688354,0.933489561080933,-0.00156318361405283,0.172958612442017,0.487893760204315,1.05092966556549,0.002511441
1,Flat,0,y g r b,b,L40,1,0.12645435333252,0.0959946438670158,0.0623549707233906,40,-2,12,8,4,4.36878967285156,4.62313604354858,5.86666822433472,0.294024433959025,0.311142229338016,4.62313604354858,0.191370518504063,0.455651797876616,4.62313604354858,7.67400105794271,8.07450580596924,8.62757778167725,0.283461689949036,-0.00154544820543379,0.190831765532494,0.4539695084095,0.315155774354935,-0.00144685327541083,17.291194068061,17.925103187561,21.0538358688354,0.146015375852585,-0.00397955533117056,0.191051200032234,0.462520956993103,0.0327935889363289,-0.006734706
1,Flat,0,y g r b,b,L40,2,0.123704724013805,0.094479002058506,0.0744310989975929,40,0,8,6,5,4.47921085357666,4.62313556671143,6.73930644989014,0.282748958728211,0.291834166838388,4.62313556671143,0.190515208053896,0.442432772664118,4.62313556671143,7.67400105794271,8.07450580596924,8.62757778167725,0.510793209075928,0.00238397670909762,0.19003401696682,0.440598875284195,0.544661462306976,0.00259055197238922,17.291194068061,17.925103187561,21.0538358688354,0.373346894979477,-5.01300455653109e-05,0.190032571554184,0.449897944927216,0.25117290019989,-0.003170965
